Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
Shakib Al Hasan,0,0,0,0,76,1,25,1,8,8,267,Bangladesh,0
Shakib Al Hasan,38,16,22,47,54,5,21,2,7,7,0,Bangladesh,0
Abdur Razzak,0,0,0,1,54,5,21,2,4,4,0,Bangladesh,0
Salman Butt,61,24,37,73,88,0,11,1,13,13,204,Pakistan,1
Bazid Khan,2,0,2,14,88,0,11,1,2,2,204,Pakistan,1
Mohammad Yousuf,0,0,0,0,88,0,11,1,2,2,204,Pakistan,1
Younis Khan,21,4,17,36,83,1,22,0,19,19,0,Pakistan,0
Salman Butt,74,42,32,72,83,1,22,0,11,11,0,Pakistan,0
Dhiman Ghosh,4,4,0,9,65,5,15,1,15,15,162,Bangladesh,0
Mahmudullah,25,8,17,43,65,5,15,1,3,3,162,Bangladesh,0
Mohammad Yousuf,25,16,9,26,91,2,20,0,16,16,0,Pakistan,0
Salman Butt,61,40,21,70,91,2,20,0,9,9,0,Pakistan,0
Mushfiqur Rahim,1,0,1,7,48,2,15,2,9,9,151,Bangladesh,1
Mohammad Ashraful,16,0,16,35,48,2,15,2,10,10,151,Bangladesh,1
G Gambhir,59,24,35,59,98,0,32,0,3,3,0,India,0
V Sehwag,71,44,27,64,98,0,32,0,18,18,0,India,0
Yuvraj Singh,0,0,0,0,98,0,32,0,9,9,0,India,0
YK Pathan,0,0,0,0,98,0,32,0,1,1,0,India,0
Shahid Afridi,12,8,4,10,85,4,30,1,11,11,188,Pakistan,0
Shoaib Malik,21,8,13,27,85,4,30,1,13,13,188,Pakistan,0
Sohail Tanvir,0,0,0,0,85,4,30,1,2,2,188,Pakistan,0
Raqibul Hasan,26,8,18,46,46,2,14,0,14,14,0,Bangladesh,1
Mohammad Ashraful,25,8,17,58,46,2,14,0,11,11,0,Bangladesh,1
RG Sharma,23,10,13,36,112,1,17,0,3,3,219,India,0
G Gambhir,47,30,17,54,112,1,17,0,8,8,219,India,0
Yuvraj Singh,0,0,0,0,112,1,17,0,11,11,219,India,0
Younis Khan,16,8,8,30,56,1,18,0,23,23,0,Pakistan,0
Salman Butt,43,20,23,64,56,1,18,0,5,5,0,Pakistan,0
Yuvraj Singh,18,10,8,19,87,3,26,1,23,23,271,India,0
SK Raina,4,0,4,9,87,3,26,1,9,9,271,India,0
CL White,43,24,19,61,75,1,14,1,10,10,0,Australia,0
MJ Clarke,0,0,0,5,75,1,14,1,7,7,0,Australia,0
CJ Ferguson,0,0,0,0,75,1,14,1,0,0,0,Australia,0
MJ Prior,28,8,20,47,56,1,19,0,0,0,241,England,1
OA Shah,0,0,0,0,56,1,19,0,8,8,241,England,1
RS Bopara,35,12,23,65,56,1,19,0,11,11,241,England,1
CL White,7,4,3,14,59,1,12,2,20,20,0,Australia,0
CJ Ferguson,0,0,0,2,59,1,12,2,6,6,0,Australia,0
PD Collingwood,6,4,2,7,71,1,22,3,14,14,197,England,1
EJG Morgan,0,0,0,0,71,1,22,3,14,14,197,England,1
PD Collingwood,7,0,7,17,59,3,24,0,8,8,0,England,1
AJ Strauss,58,28,30,66,59,3,24,0,5,5,0,England,1
EJG Morgan,0,0,0,0,59,3,24,0,4,4,0,England,1
MJ Clarke,6,0,6,23,53,2,21,0,6,6,222,Australia,0
CL White,32,16,16,45,53,2,21,0,9,9,222,Australia,0
MJ Prior,2,0,2,7,81,1,16,1,7,7,0,England,1
AJ Strauss,58,32,26,62,81,1,16,1,5,5,0,England,1
OA Shah,0,0,0,0,81,1,16,1,0,0,0,England,1
MJ Clarke,1,0,1,4,83,1,22,1,19,19,211,Australia,0
RT Ponting,27,12,15,23,83,1,22,1,9,9,211,Australia,0
JL Denly,40,20,20,62,71,1,23,1,5,5,0,England,1
MJ Prior,1,0,1,1,71,1,23,1,5,5,0,England,1
OA Shah,0,0,0,0,71,1,23,1,11,11,0,England,1
MJ Clarke,14,8,6,18,80,2,25,0,10,10,296,Australia,0
RT Ponting,39,26,13,41,80,2,25,0,12,12,296,Australia,0
MEK Hussey,10,0,10,19,56,2,23,0,13,13,0,Australia,0
TD Paine,59,42,17,81,56,2,23,0,12,12,0,Australia,0
OA Shah,11,0,11,19,56,4,18,0,9,9,172,England,1
EJG Morgan,8,0,8,16,56,4,18,0,15,15,172,England,1
AD Mascarenhas,0,0,0,0,56,4,18,0,0,0,172,England,1
MJ Clarke,21,4,17,59,54,2,15,0,14,14,0,Australia,0
RT Ponting,44,28,16,55,54,2,15,0,9,9,0,Australia,0
MEK Hussey,0,0,0,0,54,2,15,0,0,0,0,Australia,0
AJ Strauss,46,16,30,76,62,0,25,0,1,1,157,England,1
JL Denly,41,28,13,56,62,0,25,0,5,5,157,England,1
RS Bopara,0,0,0,0,62,0,25,0,10,10,157,England,1
JH Kallis,14,4,10,29,68,2,21,0,16,16,0,South Africa,1
AB de Villiers,13,4,9,20,68,2,21,0,17,17,0,South Africa,1
Mohammad Ashraful,35,20,15,42,59,4,13,0,8,8,185,Bangladesh,0
Shakib Al Hasan,9,4,5,22,59,4,13,0,11,11,185,Bangladesh,0
BJ Haddin,47,26,21,53,77,2,26,0,6,6,0,Australia,0
MEK Hussey,0,0,0,0,77,2,26,0,6,6,0,Australia,0
CJ Ferguson,0,0,0,0,77,2,26,0,3,3,0,Australia,0
GC Smith,49,24,25,50,83,1,14,2,3,3,137,South Africa,1
JP Duminy,6,0,6,15,83,1,14,2,5,5,137,South Africa,1
MV Boucher,0,0,0,0,83,1,14,2,0,0,137,South Africa,1
J Botha,0,0,0,0,83,1,14,2,1,1,137,South Africa,1
MG Johnson,12,4,8,25,39,6,22,0,14,14,0,Australia,0
CJ Ferguson,23,8,15,41,39,6,22,0,6,6,0,Australia,0
AB de Villiers,10,0,10,21,69,2,14,1,20,20,121,South Africa,1
JP Duminy,0,0,0,4,69,2,14,1,8,8,121,South Africa,1
JH Kallis,26,12,14,41,49,2,19,0,13,13,0,South Africa,1
AB de Villiers,8,4,4,20,49,2,19,0,13,13,0,South Africa,1
MJ Clarke,33,8,25,43,52,1,20,1,2,2,237,Australia,0
DJ Hussey,4,0,4,8,52,1,20,1,8,8,237,Australia,0
MEK Hussey,0,0,0,0,52,1,20,1,1,1,237,Australia,0
CJ Ferguson,0,0,0,0,52,1,20,1,1,1,237,Australia,0
AB de Villiers,3,0,3,6,62,1,26,1,16,16,0,South Africa,1
HH Gibbs,48,24,24,63,62,1,26,1,15,15,0,South Africa,1
BJ Haddin,72,46,26,59,84,0,33,0,6,6,246,Australia,0
RT Ponting,0,0,0,0,84,0,33,0,8,8,246,Australia,0
MJ Clarke,45,16,29,64,84,0,33,0,5,5,246,Australia,0
CJ Ferguson,0,0,0,0,84,0,33,0,3,3,246,Australia,0
MJ Clarke,63,40,23,53,108,0,17,1,3,3,0,Australia,0
RT Ponting,0,0,0,3,108,0,17,1,12,12,0,Australia,0
CJ Ferguson,0,0,0,0,108,0,17,1,7,7,0,Australia,0
HH Gibbs,49,30,19,73,83,1,21,0,24,24,249,South Africa,1
JH Kallis,35,22,13,33,83,1,21,0,5,5,249,South Africa,1
SE Marsh,42,12,30,56,73,1,21,0,12,12,0,Australia,1
RT Ponting,46,20,26,53,73,1,21,0,0,0,0,Australia,1
MJ Clarke,0,0,0,0,73,1,21,0,8,8,0,Australia,1
JP Duminy,21,0,21,34,65,2,21,1,7,7,255,South Africa,0
ND McKenzie,1,0,1,7,65,2,21,1,13,13,255,South Africa,0
SE Marsh,47,24,23,67,61,1,31,0,19,19,0,Australia,1
RT Ponting,40,16,24,48,61,1,31,0,14,14,0,Australia,1
JH Kallis,33,16,17,52,50,2,18,0,13,13,235,South Africa,0
AB de Villiers,8,0,8,14,50,2,18,0,12,12,235,South Africa,0
RT Ponting,13,12,1,6,84,0,35,1,9,9,0,Australia,1
SE Marsh,37,12,25,54,84,0,35,1,6,6,0,Australia,1
MEK Hussey,0,0,0,0,84,0,35,1,8,8,0,Australia,1
JH Kallis,39,16,23,48,92,1,29,1,14,14,254,South Africa,0
AB de Villiers,5,4,1,2,92,1,29,1,0,0,254,South Africa,0
JP Duminy,0,0,0,0,92,1,29,1,3,3,254,South Africa,0
RT Ponting,62,36,26,68,86,2,19,1,1,1,0,Australia,1
DJ Hussey,1,0,1,2,86,2,19,1,11,11,0,Australia,1
BJ Haddin,0,0,0,0,86,2,19,1,3,3,0,Australia,1
CL White,0,0,0,0,86,2,19,1,2,2,0,Australia,1
HM Amla,38,16,22,52,96,2,14,0,9,9,214,South Africa,0
AB de Villiers,21,8,13,29,96,2,14,0,10,10,214,South Africa,0
AB de Villiers,9,0,9,18,52,2,20,0,14,14,0,South Africa,0
HM Amla,46,22,24,62,52,2,20,0,10,10,0,South Africa,0
DJ Hussey,8,0,8,22,53,4,13,0,15,15,235,Australia,1
MEK Hussey,19,4,15,36,53,4,13,0,9,9,235,Australia,1
BJ Haddin,1,0,1,3,36,3,18,2,11,11,0,Australia,1
MEK Hussey,1,0,1,5,36,3,18,2,7,7,0,Australia,1
GD Elliott,7,0,7,22,27,3,20,0,1,1,160,New Zealand,0
LRPL Taylor,20,12,8,30,27,3,20,0,4,4,160,New Zealand,0
NT Broom,0,0,0,0,27,3,20,0,2,2,160,New Zealand,0
MJ Clarke,40,12,28,58,51,2,20,1,7,7,0,Australia,1
MEK Hussey,7,4,3,9,51,2,20,1,8,8,0,Australia,1
LRPL Taylor,7,0,7,15,57,1,14,1,8,8,207,New Zealand,0
BB McCullum,35,12,23,59,57,1,14,1,4,4,207,New Zealand,0
MJ Clarke,48,20,28,59,65,0,42,0,16,16,0,Australia,1
BJ Haddin,59,28,31,61,65,0,42,0,12,12,0,Australia,1
RT Ponting,0,0,0,0,65,0,42,0,6,6,0,Australia,1
PG Fulton,36,14,22,54,61,2,18,0,4,4,247,New Zealand,0
GD Elliott,33,8,25,49,61,2,18,0,4,4,247,New Zealand,0
NT Broom,0,0,0,0,61,2,18,0,4,4,247,New Zealand,0
PG Fulton,3,0,3,4,50,0,26,1,2,2,0,New Zealand,0
BB McCullum,28,0,28,46,50,0,26,1,5,5,0,New Zealand,0
LRPL Taylor,0,0,0,0,50,0,26,1,4,4,0,New Zealand,0
GD Elliott,0,0,0,0,50,0,26,1,1,1,0,New Zealand,0
DJ Hussey,14,4,10,18,55,2,28,0,11,11,240,Australia,1
BJ Haddin,40,26,14,58,55,2,28,0,3,3,240,Australia,1
MEK Hussey,0,0,0,0,55,2,28,0,0,0,240,Australia,1
OA Shah,18,4,14,21,60,2,28,0,16,16,0,England,0
RS Bopara,38,16,22,63,60,2,28,0,5,5,0,England,0
PD Collingwood,0,0,0,0,60,2,28,0,4,4,0,England,0
RR Sarwan,32,16,16,49,50,1,21,0,12,12,222,West Indies,1
LMP Simmons,37,18,19,62,50,1,21,0,5,5,222,West Indies,1
S Chanderpaul,27,12,15,47,56,2,22,0,9,9,0,West Indies,1
RR Sarwan,31,8,23,48,56,2,22,0,21,21,0,West Indies,1
AJ Strauss,30,12,18,42,65,2,14,2,8,8,220,England,0
MJ Prior,0,0,0,0,65,2,14,2,2,2,220,England,0
AD Mascarenhas,0,0,0,0,65,2,14,2,7,7,220,England,0
MJ Prior,6,4,2,12,33,5,12,1,1,1,0,England,0
AD Mascarenhas,1,0,1,7,33,5,12,1,11,11,0,England,0
SCJ Broad,0,0,0,0,33,5,12,1,0,0,0,England,0
GJ Batty,0,0,0,0,33,5,12,1,0,0,0,England,0
S Chanderpaul,10,0,10,11,79,2,28,1,7,7,0,West Indies,1
D Ramdin,16,8,8,15,79,2,28,1,10,10,0,West Indies,1
A Flintoff,2,0,2,3,83,1,22,3,1,1,0,England,0
PD Collingwood,2,0,2,4,83,1,22,3,20,20,0,England,0
MJ Prior,0,0,0,0,83,1,22,3,2,2,0,England,0
KA Pollard,17,6,11,16,66,4,28,0,13,13,138,West Indies,1
DJ Bravo,24,10,14,36,66,4,28,0,9,9,138,West Indies,1
D Ramdin,0,0,0,0,66,4,28,0,2,2,138,West Indies,1
DJG Sammy,0,0,0,0,66,4,28,0,1,1,138,West Indies,1
V Sehwag,65,44,21,59,82,0,34,1,20,20,0,India,1
SK Raina,0,0,0,0,82,0,34,1,6,6,0,India,1
Yuvraj Singh,0,0,0,0,82,0,34,1,2,2,0,India,1
KP Pietersen,30,18,12,37,60,4,25,1,26,26,224,England,0
SR Patel,3,0,3,10,60,4,25,1,22,22,224,England,0
G Gambhir,39,24,15,45,50,3,35,0,18,18,0,India,1
Yuvraj Singh,38,28,10,52,50,3,35,0,16,16,0,India,1
MJ Prior,35,16,19,55,68,1,14,0,3,3,228,England,0
OA Shah,46,28,18,66,68,1,14,0,12,12,228,England,0
KP Pietersen,0,0,0,0,68,1,14,0,4,4,228,England,0
RS Bopara,40,28,12,54,78,1,21,1,15,15,0,England,0
PD Collingwood,0,0,0,5,78,1,21,1,1,1,0,England,0
A Flintoff,0,0,0,0,78,1,21,1,5,5,0,England,0
RG Sharma,24,12,12,30,64,2,33,0,4,4,191,India,1
V Sehwag,58,34,24,66,64,2,33,0,10,10,191,India,1
Yuvraj Singh,0,0,0,0,64,2,33,0,11,11,191,India,1
Yuvraj Singh,15,12,3,7,86,1,49,1,10,10,0,India,1
G Gambhir,40,28,12,38,86,1,49,1,0,0,0,India,1
MS Dhoni,0,0,0,0,86,1,49,1,9,9,0,India,1
YK Pathan,0,0,0,0,86,1,49,1,6,6,0,India,1
PD Collingwood,13,8,5,7,123,3,32,3,9,9,170,England,0
GP Swann,0,0,0,0,123,3,32,3,5,5,170,England,0
SCJ Broad,0,0,0,0,123,3,32,3,0,0,170,England,0
KP Pietersen,40,28,12,42,69,2,23,0,6,6,0,England,0
PD Collingwood,17,8,9,31,69,2,23,0,12,12,0,England,0
V Sehwag,78,58,20,68,98,0,32,1,13,13,259,India,1
Yuvraj Singh,2,0,2,1,98,0,32,1,4,4,259,India,1
SK Raina,0,0,0,0,98,0,32,1,1,1,259,India,1
MS Dhoni,0,0,0,0,98,0,32,1,2,2,259,India,1
MS Dhoni,3,0,3,6,62,2,28,1,9,9,0,India,0
SK Raina,16,8,8,21,62,2,28,1,11,11,0,India,0
DPMD Jayawardene,10,0,10,29,52,2,27,1,6,6,197,Sri Lanka,1
CK Kapugedera,3,0,3,6,52,2,27,1,17,17,197,Sri Lanka,1
TM Dilshan,0,0,0,0,52,2,27,1,2,2,197,Sri Lanka,1
MS Dhoni,22,8,14,32,108,1,12,1,12,12,0,India,0
Yuvraj Singh,1,0,1,10,108,1,12,1,1,1,0,India,0
SK Raina,0,0,0,0,108,1,12,1,5,5,0,India,0
GD Elliott,7,0,7,7,73,2,24,1,4,4,149,New Zealand,1
MJ Guptill,48,12,36,61,73,2,24,1,16,16,149,New Zealand,1
JDP Oram,0,0,0,0,73,2,24,1,0,0,149,New Zealand,1
NT Broom,0,0,0,0,73,2,24,1,2,2,149,New Zealand,1
KD Mills,0,0,0,0,73,2,24,1,0,0,149,New Zealand,1
IG Butler,0,0,0,0,73,2,24,1,0,0,149,New Zealand,1
DL Vettori,0,0,0,0,73,2,24,1,1,1,149,New Zealand,1
IE O'Brien,0,0,0,0,73,2,24,1,0,0,149,New Zealand,1
LRPL Taylor,1,0,1,4,79,0,17,1,4,4,0,New Zealand,1
BB McCullum,49,30,19,63,79,0,17,1,9,9,0,New Zealand,1
MJ Guptill,0,0,0,0,79,0,17,1,3,3,0,New Zealand,1
V Sehwag,110,80,30,67,125,0,36,0,15,15,189,India,0
G Gambhir,51,20,31,56,125,0,36,0,12,12,189,India,0
MS Dhoni,1,0,1,2,62,3,19,1,8,8,0,India,0
RG Sharma,16,6,10,32,62,3,19,1,5,5,0,India,0
YK Pathan,0,0,0,0,62,3,19,1,0,0,0,India,0
MJ Guptill,44,30,14,45,92,2,27,0,13,13,151,New Zealand,1
LRPL Taylor,10,8,2,19,92,2,27,0,18,18,151,New Zealand,1
SR Tendulkar,56,28,28,68,69,2,25,0,17,17,0,India,0
Yuvraj Singh,20,18,2,27,69,2,25,0,36,36,0,India,0
JD Ryder,93,72,21,60,106,0,50,0,8,8,327,New Zealand,1
BB McCullum,63,36,27,60,106,0,50,0,8,8,327,New Zealand,1
LRPL Taylor,0,0,0,0,106,0,50,0,7,7,327,New Zealand,1
MJ Guptill,0,0,0,0,106,0,50,0,1,1,327,New Zealand,1
S Chanderpaul,21,8,13,43,39,3,14,2,5,5,0,West Indies,0
KA Pollard,0,0,0,0,39,3,14,2,1,1,0,West Indies,0
JE Taylor,0,0,0,0,39,3,14,2,3,3,0,West Indies,0
DR Flynn,19,8,11,33,59,3,43,0,4,4,107,New Zealand,1
LRPL Taylor,51,38,13,50,59,3,43,0,0,0,107,New Zealand,1
CH Gayle,86,70,16,66,87,0,36,1,6,6,0,West Indies,0
RR Sarwan,4,4,0,2,87,0,36,1,14,14,0,West Indies,0
Younis Khan,9,0,9,9,54,0,23,1,19,19,277,Pakistan,0
Khurram Manzoor,44,16,28,62,54,0,23,1,11,11,277,Pakistan,0
Misbah-ul-Haq,25,4,21,48,56,3,15,0,9,9,0,Pakistan,0
Shoaib Malik,5,0,5,16,56,3,15,0,5,5,0,Pakistan,0
Kamran Akmal,0,0,0,0,56,3,15,0,4,4,0,Pakistan,0
S Chanderpaul,23,4,19,61,32,2,20,0,13,13,187,West Indies,0
RR Sarwan,29,12,17,50,32,2,20,0,8,8,187,West Indies,0
CJ Chibhabha,23,8,15,32,45,2,18,0,2,2,0,Zimbabwe,1
T Taibu,16,4,12,36,45,2,18,0,13,13,0,Zimbabwe,1
S Matsikenyeri,0,0,0,0,45,2,18,0,7,7,0,Zimbabwe,1
KC Sangakkara,17,4,13,53,57,2,10,0,13,13,116,Sri Lanka,0
DPMD Jayawardene,12,0,12,21,57,2,10,0,3,3,116,Sri Lanka,0
CK Kapugedera,0,0,0,0,57,2,10,0,0,0,116,Sri Lanka,0
E Chigumbura,1,0,1,21,28,4,10,1,2,2,0,Zimbabwe,1
SC Williams,0,0,0,5,28,4,10,1,5,5,0,Zimbabwe,1
P Utseya,0,0,0,0,28,4,10,1,0,0,0,Zimbabwe,1
RW Price,0,0,0,0,28,4,10,1,1,1,0,Zimbabwe,1
KC Sangakkara,21,0,21,38,57,3,29,1,29,29,0,Sri Lanka,0
J Mubarak,3,0,3,5,57,3,29,1,10,10,0,Sri Lanka,0
H Masakadza,60,28,32,59,81,1,24,0,17,17,158,Zimbabwe,1
T Taibu,20,4,16,26,81,1,24,0,10,10,158,Zimbabwe,1
E Chigumbura,0,0,0,0,81,1,24,0,3,3,158,Zimbabwe,1
S Matsikenyeri,0,0,0,0,81,1,24,0,2,2,158,Zimbabwe,1
SHT Kandamby,7,0,7,19,28,3,14,0,7,7,0,Sri Lanka,0
KC Sangakkara,25,0,25,52,28,3,14,0,3,3,0,Sri Lanka,0
J Mubarak,0,0,0,0,28,3,14,0,1,1,0,Sri Lanka,0
P Utseya,7,0,7,31,42,6,7,0,4,4,110,Zimbabwe,1
KM Dabengwa,6,0,6,33,42,6,7,0,3,3,110,Zimbabwe,1
KD Karthik,53,26,27,59,66,2,24,0,4,4,0,India,0
Yuvraj Singh,20,4,16,42,66,2,24,0,38,38,0,India,0
S Chanderpaul,8,0,8,11,89,1,24,1,9,9,291,West Indies,1
RR Sarwan,26,12,14,30,89,1,24,1,19,19,291,West Indies,1
MS Dhoni,21,8,13,46,53,5,21,1,12,12,0,India,0
Harbhajan Singh,7,0,7,12,53,5,21,1,0,0,0,India,0
P Kumar,0,0,0,0,53,5,21,1,1,1,0,India,0
RP Singh,0,0,0,0,53,5,21,1,0,0,0,India,0
RS Morton,44,12,32,61,94,0,24,1,8,8,183,West Indies,1
RR Sarwan,10,0,10,13,94,0,24,1,5,5,183,West Indies,1
S Chanderpaul,0,0,0,0,94,0,24,1,5,5,183,West Indies,1
RR Sarwan,60,26,34,57,84,2,40,1,2,2,0,West Indies,1
DJ Bravo,0,0,0,3,84,2,40,1,13,13,0,West Indies,1
DM Bravo,0,0,0,0,84,2,40,1,21,21,0,West Indies,1
MS Dhoni,34,8,26,28,104,1,32,2,12,12,152,India,0
RG Sharma,9,0,9,7,104,1,32,2,2,2,152,India,0
YK Pathan,0,0,0,0,104,1,32,2,1,1,152,India,0
SC Williams,1,0,1,2,66,2,21,1,2,2,0,Zimbabwe,0
S Matsikenyeri,38,24,14,50,66,2,21,1,1,1,0,Zimbabwe,0
E Chigumbura,0,0,0,0,66,2,21,1,1,1,0,Zimbabwe,0
KM Dabengwa,0,0,0,0,66,2,21,1,1,1,0,Zimbabwe,0
Shakib Al Hasan,19,8,11,31,54,4,13,0,15,15,158,Bangladesh,1
Raqibul Hasan,17,8,9,22,54,4,13,0,6,6,158,Bangladesh,1
ST Jayasuriya,48,24,24,62,62,2,20,1,6,6,0,Sri Lanka,0
J Mubarak,0,0,0,0,62,2,20,1,9,9,0,Sri Lanka,0
CK Kapugedera,6,4,2,9,62,2,20,1,11,11,0,Sri Lanka,0
Shakib Al Hasan,66,34,32,57,74,3,30,1,26,26,144,Bangladesh,1
Raqibul Hasan,2,0,2,2,74,3,30,1,1,1,144,Bangladesh,1
Naeem Islam,0,0,0,0,74,3,30,1,12,12,144,Bangladesh,1
SC Williams,29,16,13,36,56,4,12,1,9,9,0,Zimbabwe,0
E Chigumbura,1,0,1,1,56,4,12,1,6,6,0,Zimbabwe,0
KM Dabengwa,0,0,0,0,56,4,12,1,1,1,0,Zimbabwe,0
Mohammad Ashraful,3,0,3,30,37,1,12,1,0,0,107,Bangladesh,1
Shakib Al Hasan,0,0,0,0,37,1,12,1,21,21,107,Bangladesh,1
Raqibul Hasan,10,8,2,16,37,1,12,1,4,4,107,Bangladesh,1
Mushfiqur Rahim,0,0,0,0,37,1,12,1,0,0,107,Bangladesh,1
DJ Bravo,26,14,12,34,68,3,14,0,18,18,0,West Indies,0
S Chanderpaul,25,12,13,53,68,3,14,0,2,2,0,West Indies,0
D Ramdin,0,0,0,0,68,3,14,0,5,5,0,West Indies,0
RS Bopara,42,20,22,59,49,2,17,0,1,1,146,England,1
OA Shah,9,4,5,23,49,2,17,0,8,8,146,England,1
PD Collingwood,0,0,0,0,49,2,17,0,18,18,146,England,1
AJ Strauss,40,12,28,56,72,1,28,0,12,12,0,England,1
MJ Prior,11,4,7,13,72,1,28,0,11,11,0,England,1
OA Shah,0,0,0,0,72,1,28,0,3,3,0,England,1
DJ Bravo,12,10,2,11,63,2,18,1,14,14,262,West Indies,0
S Chanderpaul,28,12,16,57,63,2,18,1,4,4,262,West Indies,0
D Ramdin,0,0,0,0,63,2,18,1,6,6,262,West Indies,0
PD Collingwood,0,0,0,0,33,2,23,1,2,2,0,England,0
JL Denly,27,4,23,54,33,2,23,1,9,9,0,England,0
CK Kapugedera,12,4,8,25,86,3,21,0,15,15,0,Sri Lanka,0
KC Sangakkara,14,4,10,25,86,3,21,0,14,14,0,Sri Lanka,0
Salman Butt,46,28,18,56,53,0,32,0,9,9,215,Pakistan,0
Khurram Manzoor,39,20,19,65,53,0,32,0,4,4,215,Pakistan,0
TM Dilshan,48,36,12,62,79,2,21,0,14,14,0,Sri Lanka,0
SHT Kandamby,17,0,17,25,79,2,21,0,9,9,0,Sri Lanka,0
Salman Butt,53,24,29,71,74,3,28,0,9,9,150,Pakistan,0
Shoaib Malik,43,22,21,41,74,3,28,0,11,11,150,Pakistan,0
Shahid Afridi,0,0,0,0,74,3,28,0,0,0,150,Pakistan,0
TM Dilshan,37,8,29,55,67,0,29,1,10,10,0,Sri Lanka,0
KC Sangakkara,14,4,10,16,67,0,29,1,14,14,0,Sri Lanka,0
Iftikhar Anjum,0,0,0,0,48,6,18,2,0,0,69,Pakistan,1
Saeed Ajmal,0,0,0,0,48,6,18,2,2,2,69,Pakistan,1
Sohail Khan,4,4,0,5,48,6,18,2,0,0,69,Pakistan,1
ST Jayasuriya,48,28,20,59,56,1,19,0,6,6,0,Sri Lanka,1
KC Sangakkara,27,8,19,61,56,1,19,0,7,7,0,Sri Lanka,1
SK Raina,39,18,21,52,68,1,22,0,9,9,231,India,0
G Gambhir,46,12,34,55,68,1,22,0,16,16,231,India,0
Yuvraj Singh,0,0,0,0,68,1,22,0,1,1,231,India,0
Yuvraj Singh,28,20,8,38,88,3,24,0,14,14,0,India,0
SK Raina,9,0,9,22,88,3,24,0,5,5,0,India,0
DPMD Jayawardene,16,4,12,42,51,3,14,0,11,11,224,Sri Lanka,1
SHT Kandamby,20,12,8,41,51,3,14,0,14,14,224,Sri Lanka,1
Yuvraj Singh,75,56,19,59,101,2,49,0,14,14,0,India,0
V Sehwag,58,40,18,47,101,2,49,0,18,18,0,India,0
SHT Kandamby,1,0,1,7,91,2,25,1,9,9,209,Sri Lanka,1
KC Sangakkara,54,24,30,56,91,2,25,1,13,13,209,Sri Lanka,1
CK Kapugedera,0,0,0,0,91,2,25,1,2,2,209,Sri Lanka,1
MF Maharoof,0,0,0,0,91,2,25,1,2,2,209,Sri Lanka,1
MS Dhoni,48,16,32,53,72,1,32,0,21,21,0,India,0
G Gambhir,51,18,33,63,72,1,32,0,12,12,0,India,0
KC Sangakkara,38,16,22,42,85,2,31,0,4,4,258,Sri Lanka,1
DPMD Jayawardene,13,0,13,17,85,2,31,0,12,12,258,Sri Lanka,1
TM Dilshan,43,20,23,60,81,1,35,0,13,13,0,Sri Lanka,1
KC Sangakkara,36,20,16,29,81,1,35,0,15,15,0,Sri Lanka,1
Yuvraj Singh,72,50,22,60,82,4,33,0,1,1,243,India,0
MS Dhoni,9,0,9,15,82,4,33,0,16,16,243,India,0
YK Pathan,0,0,0,0,82,4,33,0,3,3,243,India,0
HM Amla,41,20,21,54,62,2,20,0,13,13,0,South Africa,1
JP Duminy,27,16,11,40,62,2,20,0,14,14,0,South Africa,1
AN Petersen,0,0,0,0,62,2,20,0,6,6,0,South Africa,1
PD Collingwood,15,0,15,30,51,2,18,0,18,18,240,England,0
IJL Trott,34,16,18,65,51,2,18,0,15,15,240,England,0
HM Amla,50,16,34,60,80,0,30,1,19,19,0,South Africa,1
AB de Villiers,6,4,2,5,80,0,30,1,19,19,0,South Africa,1
PD Collingwood,24,12,12,25,80,3,30,0,8,8,229,England,0
KP Pietersen,29,12,17,39,80,3,30,0,16,16,229,England,0
AN Petersen,20,12,8,26,55,4,19,0,4,4,0,South Africa,1
MV Boucher,13,8,5,22,55,4,19,0,0,0,0,South Africa,1
R McLaren,0,0,0,0,55,4,19,0,0,0,0,South Africa,1
J Botha,0,0,0,0,55,4,19,0,1,1,0,South Africa,1
PD Collingwood,0,0,0,2,63,0,13,2,2,2,118,England,0
IJL Trott,41,24,17,55,63,0,13,2,6,6,118,England,0
EJG Morgan,0,0,0,0,63,0,13,2,9,9,118,England,0
SR Watson,35,14,21,38,77,1,18,2,5,5,0,Australia,0
A Symonds,0,0,0,0,77,1,18,2,2,2,0,Australia,0
CJ Ferguson,0,0,0,0,77,1,18,2,2,2,0,Australia,0
NM Hauritz,0,0,0,0,77,1,18,2,1,1,0,Australia,0
JR Hopes,0,0,0,0,77,1,18,2,0,0,0,Australia,0
Shoaib Malik,9,0,9,21,49,2,20,0,7,7,160,Pakistan,0
Kamran Akmal,44,32,12,59,49,2,20,0,4,4,160,Pakistan,0
Misbah-ul-Haq,0,0,0,0,49,2,20,0,2,2,160,Pakistan,0
Salman Butt,30,16,14,67,54,1,15,2,12,12,0,Pakistan,0
Misbah-ul-Haq,0,0,0,1,54,1,15,2,6,6,0,Pakistan,0
SR Watson,29,8,21,47,66,1,18,0,1,1,194,Australia,0
JR Hopes,47,18,29,63,66,1,18,0,1,1,194,Australia,0
A Symonds,0,0,0,0,66,1,18,0,6,6,194,Australia,0
